Timestamp,SpotPrice
Mon Oct 01 2018 12:30:46 GMT+0530 (IST),0.096000
Mon Oct 01 2018 12:22:38 GMT+0530 (IST),1.235000
Mon Oct 01 2018 12:22:34 GMT+0530 (IST),1.738600
Mon Oct 01 2018 12:22:11 GMT+0530 (IST),0.264200
Mon Oct 01 2018 12:13:39 GMT+0530 (IST),0.735400
Mon Oct 01 2018 12:07:28 GMT+0530 (IST),0.001600
Mon Oct 01 2018 12:06:30 GMT+0530 (IST),4.001400
Mon Oct 01 2018 12:06:00 GMT+0530 (IST),0.068500
Mon Oct 01 2018 12:05:46 GMT+0530 (IST),2.000700
Mon Oct 01 2018 12:05:41 GMT+0530 (IST),4.320000
Mon Oct 01 2018 12:05:40 GMT+0530 (IST),0.628700
Mon Oct 01 2018 12:05:26 GMT+0530 (IST),0.307500
Mon Oct 01 2018 12:04:44 GMT+0530 (IST),1.186400
Mon Oct 01 2018 12:04:43 GMT+0530 (IST),1.497600
Mon Oct 01 2018 12:04:31 GMT+0530 (IST),0.132700
Mon Oct 01 2018 12:03:01 GMT+0530 (IST),0.123400
Mon Oct 01 2018 11:57:20 GMT+0530 (IST),0.336000
Mon Oct 01 2018 11:57:09 GMT+0530 (IST),0.295300
Mon Oct 01 2018 11:40:15 GMT+0530 (IST),0.132900
Mon Oct 01 2018 11:32:38 GMT+0530 (IST),0.850200
Mon Oct 01 2018 11:32:08 GMT+0530 (IST),0.135500
Mon Oct 01 2018 11:23:31 GMT+0530 (IST),0.085900
Mon Oct 01 2018 11:15:59 GMT+0530 (IST),2.189100
Mon Oct 01 2018 11:05:21 GMT+0530 (IST),0.033900
Mon Oct 01 2018 11:04:59 GMT+0530 (IST),2.182000
Mon Oct 01 2018 11:04:58 GMT+0530 (IST),0.061700
Mon Oct 01 2018 11:04:49 GMT+0530 (IST),0.235000
Mon Oct 01 2018 11:04:43 GMT+0530 (IST),0.027800
Mon Oct 01 2018 10:58:25 GMT+0530 (IST),0.088900
Mon Oct 01 2018 10:50:10 GMT+0530 (IST),0.096200
Mon Oct 01 2018 10:33:39 GMT+0530 (IST),0.066600
Mon Oct 01 2018 10:33:39 GMT+0530 (IST),0.048900
Mon Oct 01 2018 10:33:20 GMT+0530 (IST),0.289200
Mon Oct 01 2018 10:24:56 GMT+0530 (IST),0.137200
Mon Oct 01 2018 10:17:07 GMT+0530 (IST),0.663700
Mon Oct 01 2018 10:16:43 GMT+0530 (IST),0.139800
Mon Oct 01 2018 10:16:36 GMT+0530 (IST),1.053600
Mon Oct 01 2018 10:09:07 GMT+0530 (IST),1.175800
Mon Oct 01 2018 10:05:43 GMT+0530 (IST),0.006300
Mon Oct 01 2018 10:04:44 GMT+0530 (IST),0.132500
Mon Oct 01 2018 10:04:44 GMT+0530 (IST),0.684000
Mon Oct 01 2018 10:04:28 GMT+0530 (IST),0.165000
Mon Oct 01 2018 10:03:52 GMT+0530 (IST),0.511500
Mon Oct 01 2018 10:03:46 GMT+0530 (IST),0.333000
Mon Oct 01 2018 09:35:46 GMT+0530 (IST),0.942100
Mon Oct 01 2018 09:26:42 GMT+0530 (IST),0.333800
Mon Oct 01 2018 09:18:56 GMT+0530 (IST),1.186400
Mon Oct 01 2018 09:10:32 GMT+0530 (IST),1.543000
Mon Oct 01 2018 09:09:57 GMT+0530 (IST),2.001600
Mon Oct 01 2018 09:09:56 GMT+0530 (IST),0.071900
Mon Oct 01 2018 09:09:51 GMT+0530 (IST),7.993800
Mon Oct 01 2018 09:05:00 GMT+0530 (IST),0.013900
Mon Oct 01 2018 09:04:44 GMT+0530 (IST),0.034000
Mon Oct 01 2018 09:04:44 GMT+0530 (IST),1.632300
Mon Oct 01 2018 09:04:28 GMT+0530 (IST),1.710300
Mon Oct 01 2018 08:53:49 GMT+0530 (IST),2.502000
Mon Oct 01 2018 08:44:42 GMT+0530 (IST),0.668300
Mon Oct 01 2018 08:44:41 GMT+0530 (IST),0.332200
Mon Oct 01 2018 08:37:14 GMT+0530 (IST),0.056900
Mon Oct 01 2018 08:36:22 GMT+0530 (IST),1.127000
Mon Oct 01 2018 08:28:21 GMT+0530 (IST),4.284400
Mon Oct 01 2018 08:19:38 GMT+0530 (IST),0.275200
Mon Oct 01 2018 08:10:36 GMT+0530 (IST),0.828000
Mon Oct 01 2018 08:04:47 GMT+0530 (IST),0.003100
Mon Oct 01 2018 08:04:45 GMT+0530 (IST),0.024500
Mon Oct 01 2018 08:04:44 GMT+0530 (IST),0.255900
Mon Oct 01 2018 08:04:44 GMT+0530 (IST),0.332800
Mon Oct 01 2018 08:04:02 GMT+0530 (IST),0.032300
Mon Oct 01 2018 08:03:02 GMT+0530 (IST),0.091400
Mon Oct 01 2018 08:02:59 GMT+0530 (IST),1.173200
Mon Oct 01 2018 08:02:54 GMT+0530 (IST),0.660300
Mon Oct 01 2018 07:29:50 GMT+0530 (IST),0.265100
Mon Oct 01 2018 07:29:45 GMT+0530 (IST),0.343000
Mon Oct 01 2018 07:21:14 GMT+0530 (IST),0.623500
Mon Oct 01 2018 07:21:03 GMT+0530 (IST),0.292300
Mon Oct 01 2018 07:13:35 GMT+0530 (IST),0.038400
Mon Oct 01 2018 07:12:58 GMT+0530 (IST),0.095900
Mon Oct 01 2018 07:07:49 GMT+0530 (IST),0.066500
Mon Oct 01 2018 07:05:07 GMT+0530 (IST),1.262200
Mon Oct 01 2018 07:04:50 GMT+0530 (IST),0.064800
Mon Oct 01 2018 07:04:45 GMT+0530 (IST),0.003500
Mon Oct 01 2018 07:04:43 GMT+0530 (IST),1.497600
Mon Oct 01 2018 07:04:26 GMT+0530 (IST),0.393800
Mon Oct 01 2018 07:03:00 GMT+0530 (IST),0.048200
Mon Oct 01 2018 06:56:19 GMT+0530 (IST),0.129900
Mon Oct 01 2018 06:56:02 GMT+0530 (IST),0.321800
Mon Oct 01 2018 06:48:07 GMT+0530 (IST),0.268900
Mon Oct 01 2018 06:47:39 GMT+0530 (IST),0.851700
Mon Oct 01 2018 06:39:39 GMT+0530 (IST),0.287200
Mon Oct 01 2018 06:39:32 GMT+0530 (IST),1.741900
Mon Oct 01 2018 06:22:51 GMT+0530 (IST),0.471300
Mon Oct 01 2018 06:22:32 GMT+0530 (IST),0.262900
Mon Oct 01 2018 06:22:31 GMT+0530 (IST),0.088800
Mon Oct 01 2018 06:05:48 GMT+0530 (IST),0.132800
Mon Oct 01 2018 06:04:44 GMT+0530 (IST),0.253200
Mon Oct 01 2018 06:04:29 GMT+0530 (IST),0.292100
Mon Oct 01 2018 05:58:26 GMT+0530 (IST),0.193700
Mon Oct 01 2018 05:49:57 GMT+0530 (IST),1.789300
Mon Oct 01 2018 05:40:52 GMT+0530 (IST),0.304400
Mon Oct 01 2018 05:08:04 GMT+0530 (IST),2.001800
Mon Oct 01 2018 05:07:43 GMT+0530 (IST),0.731200
Mon Oct 01 2018 05:07:35 GMT+0530 (IST),0.670300
Mon Oct 01 2018 05:07:18 GMT+0530 (IST),0.085500
Mon Oct 01 2018 05:06:23 GMT+0530 (IST),1.656000
Mon Oct 01 2018 05:05:02 GMT+0530 (IST),0.030800
Mon Oct 01 2018 05:04:59 GMT+0530 (IST),0.142500
Mon Oct 01 2018 05:04:55 GMT+0530 (IST),0.100200
Mon Oct 01 2018 05:04:45 GMT+0530 (IST),0.137900
Mon Oct 01 2018 05:03:14 GMT+0530 (IST),0.285000
Mon Oct 01 2018 04:59:33 GMT+0530 (IST),0.134700
Mon Oct 01 2018 04:42:39 GMT+0530 (IST),0.941400
Mon Oct 01 2018 04:36:38 GMT+0530 (IST),0.068600
Mon Oct 01 2018 04:34:07 GMT+0530 (IST),0.289500
Mon Oct 01 2018 04:34:00 GMT+0530 (IST),1.186500
Mon Oct 01 2018 04:25:30 GMT+0530 (IST),0.048200
Mon Oct 01 2018 04:25:30 GMT+0530 (IST),0.333000
Mon Oct 01 2018 04:08:59 GMT+0530 (IST),1.495700
Mon Oct 01 2018 04:04:47 GMT+0530 (IST),0.032400
Mon Oct 01 2018 04:04:43 GMT+0530 (IST),0.133700
Mon Oct 01 2018 04:04:00 GMT+0530 (IST),0.032400
Mon Oct 01 2018 04:03:46 GMT+0530 (IST),0.128300
Mon Oct 01 2018 04:00:34 GMT+0530 (IST),8.018100
Mon Oct 01 2018 04:00:27 GMT+0530 (IST),0.139700
Mon Oct 01 2018 03:54:08 GMT+0530 (IST),0.223200
Mon Oct 01 2018 03:52:23 GMT+0530 (IST),0.669100
Mon Oct 01 2018 03:52:07 GMT+0530 (IST),2.182000
Mon Oct 01 2018 03:52:06 GMT+0530 (IST),1.054000
Mon Oct 01 2018 03:52:04 GMT+0530 (IST),1.174900
Mon Oct 01 2018 03:44:23 GMT+0530 (IST),4.284000
Mon Oct 01 2018 03:43:52 GMT+0530 (IST),0.332400
Mon Oct 01 2018 03:36:17 GMT+0530 (IST),2.491100
Mon Oct 01 2018 03:19:29 GMT+0530 (IST),0.660900
Mon Oct 01 2018 03:18:36 GMT+0530 (IST),0.137600
Mon Oct 01 2018 03:05:45 GMT+0530 (IST),0.017500
Mon Oct 01 2018 03:04:44 GMT+0530 (IST),1.177800
Mon Oct 01 2018 03:04:43 GMT+0530 (IST),0.049000
Mon Oct 01 2018 03:04:32 GMT+0530 (IST),0.816200
Mon Oct 01 2018 03:04:28 GMT+0530 (IST),0.414000
Mon Oct 01 2018 03:03:45 GMT+0530 (IST),0.055700
Mon Oct 01 2018 02:53:46 GMT+0530 (IST),0.274800
Mon Oct 01 2018 02:53:33 GMT+0530 (IST),0.253200
Mon Oct 01 2018 02:45:14 GMT+0530 (IST),0.056800
Mon Oct 01 2018 02:37:32 GMT+0530 (IST),0.002000
Mon Oct 01 2018 02:29:15 GMT+0530 (IST),0.092100
Mon Oct 01 2018 02:29:09 GMT+0530 (IST),0.068600
Mon Oct 01 2018 02:21:00 GMT+0530 (IST),0.036800
Mon Oct 01 2018 02:20:07 GMT+0530 (IST),0.332800
Mon Oct 01 2018 02:11:55 GMT+0530 (IST),0.319900
Mon Oct 01 2018 02:04:35 GMT+0530 (IST),0.660000
Mon Oct 01 2018 02:03:49 GMT+0530 (IST),0.342500
Mon Oct 01 2018 01:55:06 GMT+0530 (IST),0.265200
Mon Oct 01 2018 01:55:06 GMT+0530 (IST),0.088500
Mon Oct 01 2018 01:40:18 GMT+0530 (IST),0.414000
Mon Oct 01 2018 01:38:25 GMT+0530 (IST),0.128300
Mon Oct 01 2018 01:13:13 GMT+0530 (IST),0.088500
Mon Oct 01 2018 01:05:03 GMT+0530 (IST),0.132700
Mon Oct 01 2018 01:04:55 GMT+0530 (IST),0.262200
Mon Oct 01 2018 01:04:53 GMT+0530 (IST),0.132500
Mon Oct 01 2018 01:04:44 GMT+0530 (IST),0.098000
Mon Oct 01 2018 01:04:43 GMT+0530 (IST),0.305500
Mon Oct 01 2018 01:02:59 GMT+0530 (IST),0.035000
Mon Oct 01 2018 00:40:45 GMT+0530 (IST),1.841200
Mon Oct 01 2018 00:40:38 GMT+0530 (IST),1.177800
Mon Oct 01 2018 00:40:24 GMT+0530 (IST),0.305500
Mon Oct 01 2018 00:40:09 GMT+0530 (IST),1.746000
Mon Oct 01 2018 00:31:41 GMT+0530 (IST),0.265100
Mon Oct 01 2018 00:23:28 GMT+0530 (IST),0.276200
Mon Oct 01 2018 00:23:05 GMT+0530 (IST),0.625100
Mon Oct 01 2018 00:15:17 GMT+0530 (IST),0.726600
Mon Oct 01 2018 00:14:54 GMT+0530 (IST),0.393000
Mon Oct 01 2018 00:14:45 GMT+0530 (IST),0.846400
Mon Oct 01 2018 00:06:11 GMT+0530 (IST),0.049000
Mon Oct 01 2018 00:04:47 GMT+0530 (IST),0.046800
Mon Oct 01 2018 00:04:42 GMT+0530 (IST),1.320000
Mon Oct 01 2018 00:04:38 GMT+0530 (IST),0.684000
Mon Oct 01 2018 00:03:45 GMT+0530 (IST),0.495000
Mon Oct 01 2018 00:02:59 GMT+0530 (IST),0.013000
Sun Sep 30 2018 23:58:04 GMT+0530 (IST),0.470800
Sun Sep 30 2018 23:49:50 GMT+0530 (IST),1.297700
Sun Sep 30 2018 23:49:42 GMT+0530 (IST),0.289800
Sun Sep 30 2018 23:49:39 GMT+0530 (IST),0.132400
Sun Sep 30 2018 23:33:45 GMT+0530 (IST),2.000700
Sun Sep 30 2018 23:33:08 GMT+0530 (IST),0.117700
Sun Sep 30 2018 23:24:36 GMT+0530 (IST),0.084700
Sun Sep 30 2018 23:10:27 GMT+0530 (IST),0.065200
Sun Sep 30 2018 23:08:36 GMT+0530 (IST),0.943200
Sun Sep 30 2018 23:08:09 GMT+0530 (IST),0.332100
Sun Sep 30 2018 23:04:44 GMT+0530 (IST),0.842600
Sun Sep 30 2018 23:04:43 GMT+0530 (IST),0.342000
Sun Sep 30 2018 23:03:45 GMT+0530 (IST),0.342200
Sun Sep 30 2018 23:03:23 GMT+0530 (IST),0.004400
Sun Sep 30 2018 22:42:57 GMT+0530 (IST),0.661100
Sun Sep 30 2018 22:40:26 GMT+0530 (IST),0.330000
Sun Sep 30 2018 22:36:44 GMT+0530 (IST),1.632300
Sun Sep 30 2018 22:35:23 GMT+0530 (IST),0.748800
Sun Sep 30 2018 22:34:27 GMT+0530 (IST),0.096100
Sun Sep 30 2018 22:26:45 GMT+0530 (IST),0.139600
Sun Sep 30 2018 22:26:12 GMT+0530 (IST),0.669300
Sun Sep 30 2018 22:17:50 GMT+0530 (IST),0.062100
Sun Sep 30 2018 22:09:30 GMT+0530 (IST),2.168400
Sun Sep 30 2018 22:09:26 GMT+0530 (IST),0.138600
Sun Sep 30 2018 22:05:33 GMT+0530 (IST),1.632300
Sun Sep 30 2018 22:04:47 GMT+0530 (IST),13.344000
Sun Sep 30 2018 22:04:46 GMT+0530 (IST),0.068500
Sun Sep 30 2018 22:04:45 GMT+0530 (IST),0.006700
Sun Sep 30 2018 22:01:52 GMT+0530 (IST),4.285800
Sun Sep 30 2018 21:44:23 GMT+0530 (IST),0.072000
Sun Sep 30 2018 21:36:15 GMT+0530 (IST),0.133700
Sun Sep 30 2018 21:35:59 GMT+0530 (IST),1.074800
Sun Sep 30 2018 21:35:57 GMT+0530 (IST),0.674800
Sun Sep 30 2018 21:27:59 GMT+0530 (IST),1.454300
Sun Sep 30 2018 21:19:14 GMT+0530 (IST),0.333500
Sun Sep 30 2018 21:10:58 GMT+0530 (IST),0.500600
Sun Sep 30 2018 21:04:28 GMT+0530 (IST),0.025100
Sun Sep 30 2018 21:03:08 GMT+0530 (IST),2.482600
Sun Sep 30 2018 21:03:07 GMT+0530 (IST),1.184200
Sun Sep 30 2018 21:03:01 GMT+0530 (IST),0.030800
Sun Sep 30 2018 21:02:48 GMT+0530 (IST),1.172400
Sun Sep 30 2018 21:02:42 GMT+0530 (IST),0.332300
Sun Sep 30 2018 21:01:28 GMT+0530 (IST),0.027800
Sun Sep 30 2018 20:54:49 GMT+0530 (IST),0.252100
Sun Sep 30 2018 20:54:10 GMT+0530 (IST),0.047700
Sun Sep 30 2018 20:46:23 GMT+0530 (IST),0.068700
Sun Sep 30 2018 20:46:06 GMT+0530 (IST),8.066200
Sun Sep 30 2018 20:37:25 GMT+0530 (IST),0.318200
Sun Sep 30 2018 20:29:19 GMT+0530 (IST),0.342200
Sun Sep 30 2018 20:20:48 GMT+0530 (IST),0.137900
Sun Sep 30 2018 20:20:42 GMT+0530 (IST),0.261500
Sun Sep 30 2018 20:05:29 GMT+0530 (IST),0.055700
Sun Sep 30 2018 20:05:08 GMT+0530 (IST),0.855000
Sun Sep 30 2018 20:04:44 GMT+0530 (IST),0.008700
Sun Sep 30 2018 20:04:43 GMT+0530 (IST),26.688000
Sun Sep 30 2018 20:04:29 GMT+0530 (IST),0.123400
Sun Sep 30 2018 20:04:28 GMT+0530 (IST),2.004200
Sun Sep 30 2018 20:04:12 GMT+0530 (IST),0.089600
Sun Sep 30 2018 20:03:59 GMT+0530 (IST),0.274100
Sun Sep 30 2018 19:55:41 GMT+0530 (IST),1.182900
Sun Sep 30 2018 19:38:54 GMT+0530 (IST),0.088700
Sun Sep 30 2018 19:30:44 GMT+0530 (IST),0.620800
Sun Sep 30 2018 19:22:23 GMT+0530 (IST),0.292100
Sun Sep 30 2018 19:22:16 GMT+0530 (IST),0.267400
Sun Sep 30 2018 19:14:23 GMT+0530 (IST),0.036300
Sun Sep 30 2018 19:13:59 GMT+0530 (IST),1.912800
Sun Sep 30 2018 19:06:11 GMT+0530 (IST),0.392300
Sun Sep 30 2018 19:04:58 GMT+0530 (IST),1.116000
Sun Sep 30 2018 19:04:01 GMT+0530 (IST),1.000800
Sun Sep 30 2018 18:57:47 GMT+0530 (IST),0.193500
Sun Sep 30 2018 18:49:40 GMT+0530 (IST),1.748400
Sun Sep 30 2018 18:49:20 GMT+0530 (IST),0.274100
Sun Sep 30 2018 18:40:31 GMT+0530 (IST),0.842600
Sun Sep 30 2018 18:32:51 GMT+0530 (IST),1.331800
Sun Sep 30 2018 18:23:57 GMT+0530 (IST),0.086000
Sun Sep 30 2018 18:23:46 GMT+0530 (IST),0.129000
Sun Sep 30 2018 18:15:31 GMT+0530 (IST),0.290500
Sun Sep 30 2018 18:06:58 GMT+0530 (IST),0.331100
Sun Sep 30 2018 18:04:45 GMT+0530 (IST),0.111400
Sun Sep 30 2018 18:04:42 GMT+0530 (IST),0.193300
Sun Sep 30 2018 18:04:29 GMT+0530 (IST),0.029400
Sun Sep 30 2018 18:03:42 GMT+0530 (IST),1.710300
Sun Sep 30 2018 17:50:48 GMT+0530 (IST),0.661600
Sun Sep 30 2018 17:50:29 GMT+0530 (IST),0.132600
Sun Sep 30 2018 17:33:39 GMT+0530 (IST),0.721200
Sun Sep 30 2018 17:25:39 GMT+0530 (IST),2.004200
Sun Sep 30 2018 17:25:08 GMT+0530 (IST),0.264400
Sun Sep 30 2018 17:17:12 GMT+0530 (IST),0.303600
Sun Sep 30 2018 17:16:47 GMT+0530 (IST),0.096000
Sun Sep 30 2018 17:08:27 GMT+0530 (IST),0.138300
Sun Sep 30 2018 17:05:19 GMT+0530 (IST),0.050100
Sun Sep 30 2018 17:05:04 GMT+0530 (IST),0.058800
Sun Sep 30 2018 17:04:45 GMT+0530 (IST),0.139000
Sun Sep 30 2018 17:04:44 GMT+0530 (IST),0.250200
Sun Sep 30 2018 17:04:43 GMT+0530 (IST),0.036100
Sun Sep 30 2018 17:03:45 GMT+0530 (IST),1.497600
Sun Sep 30 2018 17:02:58 GMT+0530 (IST),0.990000
Sun Sep 30 2018 17:00:45 GMT+0530 (IST),4.289900
Sun Sep 30 2018 17:00:06 GMT+0530 (IST),0.132500
Sun Sep 30 2018 16:51:50 GMT+0530 (IST),0.139700
Sun Sep 30 2018 16:19:07 GMT+0530 (IST),2.488100
Sun Sep 30 2018 16:06:48 GMT+0530 (IST),0.006900
Sun Sep 30 2018 16:04:42 GMT+0530 (IST),1.187900
Sun Sep 30 2018 16:04:35 GMT+0530 (IST),0.207000
Sun Sep 30 2018 15:53:12 GMT+0530 (IST),0.318900
Sun Sep 30 2018 15:53:10 GMT+0530 (IST),0.252000
Sun Sep 30 2018 15:36:41 GMT+0530 (IST),1.034600
Sun Sep 30 2018 15:36:31 GMT+0530 (IST),0.672400
Sun Sep 30 2018 15:36:28 GMT+0530 (IST),0.943300
Sun Sep 30 2018 15:28:25 GMT+0530 (IST),2.188300
Sun Sep 30 2018 15:12:13 GMT+0530 (IST),1.187900
Sun Sep 30 2018 15:12:00 GMT+0530 (IST),0.664600
Sun Sep 30 2018 15:05:30 GMT+0530 (IST),13.200000
Sun Sep 30 2018 15:05:23 GMT+0530 (IST),0.142500
Sun Sep 30 2018 15:04:58 GMT+0530 (IST),0.035600
Sun Sep 30 2018 15:04:38 GMT+0530 (IST),1.023000
Sun Sep 30 2018 15:02:59 GMT+0530 (IST),1.339200
Sun Sep 30 2018 14:46:20 GMT+0530 (IST),0.137800
Sun Sep 30 2018 14:38:37 GMT+0530 (IST),8.086000
Sun Sep 30 2018 14:30:20 GMT+0530 (IST),1.054500
Sun Sep 30 2018 14:29:38 GMT+0530 (IST),0.500700
Sun Sep 30 2018 14:21:32 GMT+0530 (IST),0.036100
Sun Sep 30 2018 14:13:43 GMT+0530 (IST),0.132800
Sun Sep 30 2018 14:13:37 GMT+0530 (IST),0.391400
Sun Sep 30 2018 14:13:07 GMT+0530 (IST),0.260600
Sun Sep 30 2018 14:12:56 GMT+0530 (IST),0.088800
Sun Sep 30 2018 14:05:08 GMT+0530 (IST),0.034000
Sun Sep 30 2018 14:04:43 GMT+0530 (IST),0.165000
Sun Sep 30 2018 14:04:29 GMT+0530 (IST),0.013900
Sun Sep 30 2018 13:56:19 GMT+0530 (IST),0.274000
Sun Sep 30 2018 13:56:18 GMT+0530 (IST),0.338400
Sun Sep 30 2018 13:56:06 GMT+0530 (IST),0.292400
Sun Sep 30 2018 13:47:59 GMT+0530 (IST),1.175800
Sun Sep 30 2018 13:39:41 GMT+0530 (IST),0.047100
Sun Sep 30 2018 13:39:29 GMT+0530 (IST),0.268400
Sun Sep 30 2018 13:31:08 GMT+0530 (IST),0.332500
Sun Sep 30 2018 13:31:04 GMT+0530 (IST),0.261200
Sun Sep 30 2018 13:23:10 GMT+0530 (IST),1.372200
Sun Sep 30 2018 13:22:53 GMT+0530 (IST),0.129100
Sun Sep 30 2018 13:22:49 GMT+0530 (IST),0.056600
Sun Sep 30 2018 13:14:33 GMT+0530 (IST),0.620900
Sun Sep 30 2018 13:14:26 GMT+0530 (IST),0.087300
Sun Sep 30 2018 13:14:23 GMT+0530 (IST),0.342700
Sun Sep 30 2018 13:05:51 GMT+0530 (IST),0.500400
Sun Sep 30 2018 13:04:52 GMT+0530 (IST),0.012500
Sun Sep 30 2018 13:04:43 GMT+0530 (IST),0.034000
Sun Sep 30 2018 12:58:17 GMT+0530 (IST),0.193300
Sun Sep 30 2018 12:49:59 GMT+0530 (IST),1.186200
Sun Sep 30 2018 12:33:14 GMT+0530 (IST),0.290800
Sun Sep 30 2018 12:32:54 GMT+0530 (IST),1.988100
Sun Sep 30 2018 12:25:10 GMT+0530 (IST),1.748700
Sun Sep 30 2018 12:24:39 GMT+0530 (IST),0.132700
Sun Sep 30 2018 12:15:53 GMT+0530 (IST),0.095800
Sun Sep 30 2018 12:07:18 GMT+0530 (IST),0.001600
Sun Sep 30 2018 12:07:01 GMT+0530 (IST),0.035600
Sun Sep 30 2018 12:06:18 GMT+0530 (IST),4.001400
Sun Sep 30 2018 12:05:11 GMT+0530 (IST),0.495000
Sun Sep 30 2018 12:04:49 GMT+0530 (IST),4.320000
Sun Sep 30 2018 12:04:44 GMT+0530 (IST),0.024500
Sun Sep 30 2018 12:04:43 GMT+0530 (IST),0.255900
Sun Sep 30 2018 12:04:28 GMT+0530 (IST),1.497600
Sun Sep 30 2018 11:59:15 GMT+0530 (IST),0.851300
Sun Sep 30 2018 11:51:39 GMT+0530 (IST),0.328900
Sun Sep 30 2018 11:26:35 GMT+0530 (IST),4.300000
Sun Sep 30 2018 11:25:43 GMT+0530 (IST),0.306000
Sun Sep 30 2018 11:18:07 GMT+0530 (IST),2.493600
Sun Sep 30 2018 11:09:14 GMT+0530 (IST),0.721600
Sun Sep 30 2018 11:05:05 GMT+0530 (IST),0.033900
Sun Sep 30 2018 11:04:57 GMT+0530 (IST),0.061700
Sun Sep 30 2018 11:04:44 GMT+0530 (IST),0.235000
Sun Sep 30 2018 11:00:54 GMT+0530 (IST),0.083100
Sun Sep 30 2018 10:52:31 GMT+0530 (IST),0.139000
Sun Sep 30 2018 10:35:58 GMT+0530 (IST),0.661900
Sun Sep 30 2018 10:35:34 GMT+0530 (IST),0.662900
Sun Sep 30 2018 10:11:23 GMT+0530 (IST),2.018200
Sun Sep 30 2018 10:10:26 GMT+0530 (IST),0.068800
Sun Sep 30 2018 10:05:09 GMT+0530 (IST),0.006300
Sun Sep 30 2018 10:04:27 GMT+0530 (IST),0.072100
Sun Sep 30 2018 10:02:59 GMT+0530 (IST),0.511500
Sun Sep 30 2018 10:02:57 GMT+0530 (IST),1.402900
Sun Sep 30 2018 10:02:18 GMT+0530 (IST),0.072100
Sun Sep 30 2018 10:02:07 GMT+0530 (IST),0.264600
Sun Sep 30 2018 10:02:05 GMT+0530 (IST),0.062000
Sun Sep 30 2018 09:46:11 GMT+0530 (IST),0.252200
Sun Sep 30 2018 09:11:57 GMT+0530 (IST),0.084500
Sun Sep 30 2018 09:09:05 GMT+0530 (IST),2.001600
Sun Sep 30 2018 09:06:51 GMT+0530 (IST),0.250200
Sun Sep 30 2018 09:04:48 GMT+0530 (IST),1.320000
Sun Sep 30 2018 08:55:16 GMT+0530 (IST),0.670000
Sun Sep 30 2018 08:55:14 GMT+0530 (IST),1.054900
Sun Sep 30 2018 08:47:01 GMT+0530 (IST),0.256500
Sun Sep 30 2018 08:46:53 GMT+0530 (IST),0.273700
Sun Sep 30 2018 08:38:31 GMT+0530 (IST),1.174800
Sun Sep 30 2018 08:30:11 GMT+0530 (IST),0.319300
Sun Sep 30 2018 08:22:04 GMT+0530 (IST),2.189200
Sun Sep 30 2018 08:21:54 GMT+0530 (IST),7.964300
Sun Sep 30 2018 08:13:55 GMT+0530 (IST),1.187400
Sun Sep 30 2018 08:13:44 GMT+0530 (IST),0.938800
Sun Sep 30 2018 08:13:30 GMT+0530 (IST),1.024200
Sun Sep 30 2018 08:10:10 GMT+0530 (IST),0.828000
Sun Sep 30 2018 08:05:45 GMT+0530 (IST),0.390700
Sun Sep 30 2018 08:05:07 GMT+0530 (IST),0.013000
Sun Sep 30 2018 08:04:52 GMT+0530 (IST),0.342000
Sun Sep 30 2018 08:04:44 GMT+0530 (IST),0.003100
Sun Sep 30 2018 08:03:52 GMT+0530 (IST),0.032300
Sun Sep 30 2018 08:03:49 GMT+0530 (IST),0.061800
Sun Sep 30 2018 07:57:39 GMT+0530 (IST),0.262800
Sun Sep 30 2018 07:56:56 GMT+0530 (IST),1.187100
Sun Sep 30 2018 07:48:31 GMT+0530 (IST),0.132800
Sun Sep 30 2018 07:48:25 GMT+0530 (IST),0.500600
Sun Sep 30 2018 07:31:46 GMT+0530 (IST),0.068500
Sun Sep 30 2018 07:23:23 GMT+0530 (IST),0.192800
Sun Sep 30 2018 07:15:29 GMT+0530 (IST),0.132500
Sun Sep 30 2018 07:07:07 GMT+0530 (IST),1.748900
Sun Sep 30 2018 07:07:06 GMT+0530 (IST),0.066500
Sun Sep 30 2018 07:04:49 GMT+0530 (IST),0.064800
Sun Sep 30 2018 07:04:45 GMT+0530 (IST),0.003500
Sun Sep 30 2018 06:58:28 GMT+0530 (IST),0.291900
Sun Sep 30 2018 06:49:53 GMT+0530 (IST),0.128900
Sun Sep 30 2018 06:49:52 GMT+0530 (IST),0.258900
Sun Sep 30 2018 06:41:50 GMT+0530 (IST),0.343100
Sun Sep 30 2018 06:33:19 GMT+0530 (IST),0.083700
Sun Sep 30 2018 06:33:13 GMT+0530 (IST),0.341100
Sun Sep 30 2018 06:33:09 GMT+0530 (IST),0.622800
Sun Sep 30 2018 06:25:04 GMT+0530 (IST),0.047000
Sun Sep 30 2018 06:16:53 GMT+0530 (IST),2.488400
Sun Sep 30 2018 06:08:23 GMT+0530 (IST),0.310700
Sun Sep 30 2018 06:05:03 GMT+0530 (IST),0.006700
Sun Sep 30 2018 06:04:34 GMT+0530 (IST),1.497600
Sun Sep 30 2018 06:03:45 GMT+0530 (IST),1.055000
Sun Sep 30 2018 06:02:58 GMT+0530 (IST),2.487600
Sun Sep 30 2018 05:59:41 GMT+0530 (IST),0.291800
Sun Sep 30 2018 05:52:07 GMT+0530 (IST),0.132800
Sun Sep 30 2018 05:51:27 GMT+0530 (IST),0.095600
